PhraseId	SentenceId	Phrase	Sentiment
113534	6036	michael moore 's bowling columbine	2
113535	6036	michael moore 's bowling	2
113536	6036	bowling	2
113538	6036	columbine	2
113539	6036	rekindles muckraking soul-searching spirit sick society '	2
113541	6036	rekindles muckraking soul-searching spirit sick society	2
113542	6036	rekindles	3
113543	6036	muckraking soul-searching spirit sick society	2
113545	6036	muckraking soul-searching spirit	2
113546	6036	muckraking	2
113548	6036	soul-searching spirit	2
113555	6036	sick society	1
113557	6037	casting von sydow intacto 's luckiest stroke	2
113558	6037	casting	2
113560	6037	von sydow intacto 's luckiest stroke	3
113562	6037	von sydow	2
113563	6037	sydow	2
113566	6037	intacto 's luckiest stroke	3
113567	6037	luckiest stroke	3
113568	6037	luckiest	3
113569	6038	cruelly funny twist teen comedy packed inventive cinematic tricks ironically killer soundtrack	3
113570	6038	cruelly funny twist teen comedy	3
113572	6038	cruelly funny twist	3
113573	6038	cruelly funny	3
113574	6038	cruelly	0
113575	6038	teen comedy	2
113576	6038	packed inventive cinematic tricks ironically killer soundtrack	4
113578	6038	inventive cinematic tricks ironically killer soundtrack	4
113580	6038	inventive cinematic tricks	2
113581	6038	cinematic tricks	2
113583	6038	ironically killer soundtrack	3
113584	6038	killer soundtrack	3
113585	6039	-lrb- caine -rrb- proves n't lost touch bringing superb performance admittedly middling film	3
113586	6039	-lrb- caine -rrb-	2
113587	6039	caine -rrb-	2
113589	6039	proves n't lost touch bringing superb performance admittedly middling film	3
113593	6039	n't lost touch bringing superb performance admittedly middling film	3
113594	6039	lost touch bringing superb performance admittedly middling film	1
113596	6039	lost touch	1
113597	6039	bringing superb performance admittedly middling film	3
113598	6039	superb performance admittedly middling film	2
113601	6039	admittedly middling film	2
113602	6039	admittedly middling	2
113603	6039	middling	2
113605	6040	crisp psychological drama -lrb- -rrb- fascinating little thriller would perfect old twilight zone episode	3
113606	6040	crisp psychological drama -lrb- -rrb-	3
113608	6040	crisp psychological drama	3
113609	6040	fascinating little thriller would perfect old twilight zone episode	3
113611	6040	fascinating little thriller	3
113612	6040	little thriller	2
113614	6040	would perfect old twilight zone episode	2
113616	6040	perfect old twilight zone episode	3
113617	6040	perfect	2
113620	6040	old twilight zone episode	2
113622	6040	twilight zone episode	2
113623	6040	twilight	2
113624	6040	zone episode	3
113625	6040	episode	2
113626	6041	often son bride becomes exercise trying predict preordained big moment occur	1
113628	6041	son bride becomes exercise trying predict preordained big moment occur	1
113631	6041	becomes exercise trying predict preordained big moment occur	1
113632	6041	becomes exercise	2
113634	6041	trying predict preordained big moment occur	2
113636	6041	predict preordained big moment occur	2
113637	6041	predict	2
113639	6041	preordained big moment occur	2
113641	6041	preordained big moment	2
113642	6041	preordained	2
113644	6041	big moment	2
113645	6041	moment	2
113650	6041	occur	2
113653	6042	's hard care film proposes epic tragedy plight callow rich boy forced choose beautiful self-satisfied 22-year-old girlfriend equally beautiful self-satisfied 18-year-old mistress	1
113654	6042	hard care film proposes epic tragedy plight callow rich boy forced choose beautiful self-satisfied 22-year-old girlfriend equally beautiful self-satisfied 18-year-old mistress	1
113656	6042	care film proposes epic tragedy plight callow rich boy forced choose beautiful self-satisfied 22-year-old girlfriend equally beautiful self-satisfied 18-year-old mistress	3
113658	6042	film proposes epic tragedy plight callow rich boy forced choose beautiful self-satisfied 22-year-old girlfriend equally beautiful self-satisfied 18-year-old mistress	3
113660	6042	proposes epic tragedy plight callow rich boy forced choose beautiful self-satisfied 22-year-old girlfriend equally beautiful self-satisfied 18-year-old mistress	2
113661	6042	proposes epic tragedy	2
113662	6042	proposes	2
113664	6042	epic tragedy	2
113665	6042	plight callow rich boy forced choose beautiful self-satisfied 22-year-old girlfriend equally beautiful self-satisfied 18-year-old mistress	2
113667	6042	callow rich boy forced choose beautiful self-satisfied 22-year-old girlfriend equally beautiful self-satisfied 18-year-old mistress	2
113669	6042	callow rich boy	1
113670	6042	callow rich	2
113673	6042	forced choose beautiful self-satisfied 22-year-old girlfriend equally beautiful self-satisfied 18-year-old mistress	2
113675	6042	choose beautiful self-satisfied 22-year-old girlfriend equally beautiful self-satisfied 18-year-old mistress	2
113677	6042	beautiful self-satisfied 22-year-old girlfriend equally beautiful self-satisfied 18-year-old mistress	3
113680	6042	beautiful self-satisfied 22-year-old girlfriend	2
113682	6042	self-satisfied 22-year-old girlfriend	2
113683	6042	self-satisfied	2
113684	6042	22-year-old girlfriend	2
113685	6042	22-year-old	2
113686	6042	girlfriend	2
113688	6042	equally beautiful self-satisfied 18-year-old mistress	3
113689	6042	equally beautiful self-satisfied	4
113690	6042	beautiful self-satisfied	4
113691	6042	self-satisfied	2
113692	6042	18-year-old mistress	2
113693	6042	18-year-old	2
113694	6042	mistress	2
113695	6043	admit hate like	2
113696	6043	admit	2
113700	6043	hate like	2
113703	6044	's crammed scenes vistas pretty moments 's left crucial things like character development coherence	2
113704	6044	's crammed scenes vistas pretty moments	3
113706	6044	crammed scenes vistas pretty moments	3
113708	6044	scenes vistas pretty moments	3
113710	6044	scenes vistas	2
113711	6044	pretty moments	3
113714	6044	's left crucial things like character development coherence	2
113715	6044	left crucial things like character development coherence	0
113718	6044	left crucial things	2
113721	6044	crucial things	2
113722	6044	like character development coherence	2
113723	6044	character development coherence	2
113724	6044	development coherence	2
113725	6044	development	2
113726	6044	coherence	2
113727	6045	ozpetek joins ranks gay filmmakers used emigre experience explore same-sex culture ways elude nationally settled	2
113729	6045	joins ranks gay filmmakers used emigre experience explore same-sex culture ways elude nationally settled	3
113730	6045	joins	2
113731	6045	ranks gay filmmakers used emigre experience explore same-sex culture ways elude nationally settled	3
113733	6045	gay filmmakers used emigre experience explore same-sex culture ways elude nationally settled	2
113735	6045	gay filmmakers	3
113738	6045	used emigre experience explore same-sex culture ways elude nationally settled	2
113739	6045	used emigre experience	2
113741	6045	emigre experience	2
113742	6045	emigre	2
113744	6045	explore same-sex culture ways elude nationally settled	3
113745	6045	explore same-sex culture	2
113746	6045	same-sex culture	2
113747	6045	same-sex	2
113749	6045	ways elude nationally settled	2
113751	6045	elude nationally settled	2
113752	6045	elude	2
113754	6045	nationally settled	2
113755	6045	nationally	2
113756	6046	director 's substantial feature time	3
113757	6046	director	2
113759	6046	's substantial feature time	3
113760	6046	substantial feature time	4
113761	6046	substantial feature	2
113762	6046	substantial	2
113764	6047	better understand n't connect would require another viewing wo n't sitting one commentary enough	1
113766	6047	better understand n't connect would require another viewing wo n't sitting one	0
113770	6047	better understand n't connect would require another viewing	2
113771	6047	understand n't connect would require another viewing	1
113774	6047	n't connect would require another viewing	1
113775	6047	connect would require another viewing	2
113778	6047	would require another viewing	2
113779	6047	require another viewing	2
113780	6047	another viewing	2
113782	6047	wo n't sitting one	0
113784	6047	sitting one	2
113789	6047	commentary enough	2
113790	6048	vibrantly colored beautifully designed metropolis feast eyes	4
113791	6048	vibrantly colored beautifully designed	4
113793	6048	vibrantly colored	4
113794	6048	vibrantly	3
113795	6048	beautifully designed	4
113797	6048	metropolis feast eyes	4
113800	6048	feast eyes	3
113801	6048	eyes	2
113802	6049	deuces wild encyclopedia cliches shoplifts shamelessly farewell-to-innocence movies like wanderers bronx tale without cribbing intelligence	1
113805	6049	encyclopedia cliches shoplifts shamelessly farewell-to-innocence movies like wanderers bronx tale without cribbing intelligence	1
113807	6049	encyclopedia	2
113809	6049	cliches shoplifts shamelessly farewell-to-innocence movies like wanderers bronx tale without cribbing intelligence	2
113811	6049	shoplifts shamelessly farewell-to-innocence movies like wanderers bronx tale without cribbing intelligence	0
113812	6049	shoplifts shamelessly farewell-to-innocence movies like wanderers bronx tale	1
113813	6049	shoplifts shamelessly	1
113814	6049	shoplifts	1
113816	6049	farewell-to-innocence movies like wanderers bronx tale	2
113817	6049	farewell-to-innocence movies	1
113818	6049	farewell-to-innocence	2
113819	6049	like wanderers bronx tale	3
113821	6049	wanderers bronx tale	1
113822	6049	wanderers	2
113825	6049	bronx tale	2
113826	6049	bronx	2
113827	6049	without cribbing intelligence	2
113828	6049	cribbing intelligence	2
113829	6049	cribbing	2
113832	6049	intelligence	3
113833	6050	ai n't none problem	2
113836	6050	ai n't none	2
113840	6050	problem	2
113841	6051	chomp chomp	2
113843	6051	chomp	2
113845	6052	louiso lets movie dawdle classic disaffected-indie-film mode brother hoffman 's script stumbles late-inning twist n't make sense	1
113848	6052	louiso lets movie dawdle classic disaffected-indie-film mode	1
113849	6052	louiso	2
113850	6052	lets movie dawdle classic disaffected-indie-film mode	1
113851	6052	movie dawdle classic disaffected-indie-film mode	1
113853	6052	movie dawdle	1
113854	6052	dawdle	2
113856	6052	classic disaffected-indie-film mode	2
113857	6052	disaffected-indie-film mode	2
113858	6052	disaffected-indie-film	2
113859	6052	mode	2
113860	6052	brother hoffman 's script stumbles late-inning twist n't make sense	1
113861	6052	brother hoffman 's script	2
113862	6052	brother hoffman 's	2
113863	6052	stumbles late-inning twist n't make sense	1
113865	6052	late-inning twist n't make sense	1
113867	6052	late-inning twist	2
113868	6052	late-inning	2
113871	6052	n't make sense	1
113872	6053	n't flee might seduced	2
113875	6053	n't flee	2
113879	6053	might seduced	2
113881	6053	seduced	3
113883	6054	oedekerk mugs mercilessly genuinely funny jokes far	2
113886	6054	oedekerk mugs mercilessly	2
113887	6054	mugs mercilessly	1
113888	6054	mugs	2
113889	6054	genuinely funny jokes far	1
113891	6054	genuinely funny jokes	3
113893	6055	forget psychology study romantic obsession watch procession costumes castles wo n't seem like bore	1
113895	6055	forget psychology study romantic obsession watch procession costumes castles	2
113897	6055	forget psychology study romantic obsession	2
113898	6055	psychology study romantic obsession	3
113900	6055	psychology study	2
113901	6055	study	2
113903	6055	romantic obsession	2
113905	6055	watch procession costumes castles	2
113906	6055	procession costumes castles	2
113907	6055	procession	3
113909	6055	costumes castles	2
113911	6055	castles	2
113913	6055	wo n't seem like bore	2
113914	6055	seem like bore	1
113915	6055	like bore	1
113916	6055	bore	1
113917	6056	allen shows outgag young whippersnappers making moving pictures today	3
113919	6056	shows outgag young whippersnappers making moving pictures today	2
113922	6056	outgag young whippersnappers making moving pictures today	3
113923	6056	outgag	2
113926	6056	young whippersnappers making moving pictures today	1
113928	6056	young whippersnappers	2
113929	6056	whippersnappers	2
113930	6056	making moving pictures today	3
113931	6056	moving pictures today	2
113932	6056	moving pictures	2
113933	6057	pleasure read lips like seeing series perfect black pearls clicking together form string	4
113934	6057	pleasure read lips	2
113935	6057	read lips	3
113938	6057	like seeing series perfect black pearls clicking together form string	2
113939	6057	seeing series perfect black pearls clicking together form string	3
113940	6057	series perfect black pearls clicking together form string	3
113942	6057	perfect black pearls clicking together form string	2
113943	6057	perfect black pearls	3
113944	6057	black pearls	2
113945	6057	pearls	2
113946	6057	clicking together form string	2
113947	6057	clicking together	2
113948	6057	clicking	2
113950	6057	form string	2
113951	6058	although disney follows standard formula animated adventure feels forced usual	1
113952	6058	although disney follows standard formula animated adventure	2
113953	6058	disney follows standard formula animated adventure	2
113954	6058	follows standard formula animated adventure	3
113955	6058	follows standard formula	2
113957	6058	standard formula	1
113960	6058	animated adventure	2
113964	6058	feels forced usual	2
113966	6058	forced usual	2
113967	6058	usual	2
113969	6059	irwins ' scenes fascinating movie whole cheap junk insult death-defying efforts	1
113971	6059	irwins ' scenes fascinating	3
113972	6059	irwins ' scenes	2
113974	6059	irwins '	2
113975	6059	irwins	2
113976	6059	fascinating	3
113977	6059	movie whole cheap junk insult death-defying efforts	0
113978	6059	movie whole	3
113980	6059	cheap junk insult death-defying efforts	0
113982	6059	cheap junk	1
113983	6059	insult death-defying efforts	2
113986	6059	death-defying efforts	2
113987	6059	death-defying	2
113988	6060	increasingly far-fetched events first-time writer-director neil burger follows terribly convincing pity considering barry 's terrific performance	2
113991	6060	increasingly far-fetched events first-time writer-director neil burger follows	1
113993	6060	increasingly far-fetched events	1
113994	6060	increasingly far-fetched	1
113996	6060	first-time writer-director neil burger follows	2
113997	6060	first-time writer-director neil burger	2
113998	6060	writer-director neil burger	2
113999	6060	neil burger	2
114001	6060	follows	2
114003	6060	terribly convincing pity considering barry 's terrific performance	2
114004	6060	terribly convincing pity	2
114006	6060	terribly convincing	3
114010	6060	pity	1
114011	6060	considering barry 's terrific performance	3
114012	6060	barry 's terrific performance	4
114013	6061	turns go home	3
114017	6061	go home	3
114018	6062	killed father one art house films makes feel like 're watching iceberg melt never melts	2
114021	6062	killed father one art house films makes feel like 're watching iceberg melt	1
114022	6062	father one art house films makes feel like 're watching iceberg melt	2
114024	6062	one art house films makes feel like 're watching iceberg melt	1
114025	6062	one art house films	2
114028	6062	art house films	2
114029	6062	house films	2
114031	6062	makes feel like 're watching iceberg melt	0
114033	6062	feel like 're watching iceberg melt	0
114034	6062	like 're watching iceberg melt	0
114036	6062	're watching iceberg melt	1
114037	6062	watching iceberg melt	0
114038	6062	iceberg melt	3
114040	6062	iceberg	2
114043	6062	melt	2
114045	6062	never melts	2
114047	6062	melts	2
114050	6063	's yet actress quite singer	2
114051	6063	's yet	2
114052	6063	actress quite singer	1
114053	6063	actress quite	2
114055	6063	actress	2
114056	6063	singer	2
114058	6064	complex sinuously plotted somehow off-puttingly cold	2
114059	6064	sinuously plotted somehow off-puttingly cold	2
114060	6064	sinuously plotted somehow	2
114062	6064	sinuously plotted	1
114063	6064	sinuously	2
114065	6064	somehow	2
114066	6064	off-puttingly cold	0
114067	6064	off-puttingly	1
114068	6065	certain cues like happy music suggest movie supposed warm hearts jeong-hyang lee 's film likely blacken organ cold vengefulness	2
114070	6065	certain cues like happy music suggest movie supposed warm hearts	2
114071	6065	certain cues	2
114072	6065	cues	2
114074	6065	like happy music suggest movie supposed warm hearts	2
114075	6065	like happy music	3
114077	6065	happy music	3
114079	6065	suggest movie supposed warm hearts	2
114081	6065	movie supposed warm hearts	2
114083	6065	supposed warm hearts	2
114085	6065	warm hearts	3
114087	6065	jeong-hyang lee 's film likely blacken organ cold vengefulness	2
114088	6065	jeong-hyang lee 's film	2
114089	6065	jeong-hyang lee 's	2
114090	6065	jeong-hyang	2
114092	6065	likely blacken organ cold vengefulness	1
114094	6065	likely	2
114096	6065	blacken organ cold vengefulness	1
114097	6065	blacken organ	2
114098	6065	blacken	2
114100	6065	organ	2
114102	6065	cold vengefulness	1
114103	6065	vengefulness	2
114104	6066	fails making character understandable getting skin exploring motivation well end film grows dull characters whose fate hard care	0
114105	6066	fails making character understandable getting skin exploring motivation well end	1
114106	6066	fails making character understandable getting skin exploring motivation well	1
114107	6066	fails making character understandable getting skin exploring motivation	1
114110	6066	making character understandable getting skin exploring motivation	2
114112	6066	making character understandable getting skin	2
114114	6066	making character understandable	2
114115	6066	character understandable	2
114116	6066	understandable	3
114118	6066	getting skin	2
114120	6066	skin	3
114122	6066	exploring motivation	2
114123	6066	motivation	2
114124	6066	end	2
114126	6066	film grows dull characters whose fate hard care	0
114128	6066	grows dull characters whose fate hard care	0
114130	6066	dull characters whose fate hard care	1
114132	6066	characters whose fate hard care	1
114133	6066	whose fate hard care	1
114135	6066	whose fate	2
114138	6066	hard care	1
114142	6067	plenty laughs	3
114143	6068	narc menace atmosphere	1
114147	6068	menace atmosphere	2
114148	6068	menace	2
114150	6069	laughs	2
114151	6070	paul bettany cool	3
114152	6071	story light sugary macy 's thanksgiving day parade balloon extra heavy-duty ropes would needed keep floating away	2
114153	6071	story light sugary macy 's thanksgiving day parade balloon	2
114156	6071	light sugary macy 's thanksgiving day parade balloon	1
114157	6071	light sugary	3
114158	6071	light	2
114162	6071	macy 's thanksgiving day parade balloon	2
114164	6071	macy 's	2
114165	6071	macy	3
114166	6071	thanksgiving day parade balloon	2
114167	6071	thanksgiving	2
114168	6071	day parade balloon	2
114169	6071	parade balloon	2
114170	6071	balloon	2
114172	6071	extra heavy-duty ropes would needed keep floating away	2
114173	6071	extra heavy-duty ropes	2
114174	6071	heavy-duty ropes	2
114175	6071	heavy-duty	1
114176	6071	ropes	2
114178	6071	would needed keep floating away	2
114180	6071	needed keep floating away	1
114182	6071	keep floating away	2
114184	6071	floating away	2
114186	6072	personal velocity no-frills docu-dogma plainness yet miller lingers invisible nearly psychic nuances leaping digressions memory desire	2
114187	6072	personal velocity no-frills docu-dogma plainness yet	1
114189	6072	personal velocity no-frills docu-dogma plainness	1
114192	6072	no-frills docu-dogma plainness	1
114193	6072	docu-dogma plainness	1
114194	6072	docu-dogma	2
114195	6072	plainness	2
114196	6072	miller lingers invisible nearly psychic nuances leaping digressions memory desire	2
114197	6072	lingers invisible nearly psychic nuances leaping digressions memory desire	2
114199	6072	invisible nearly psychic nuances leaping digressions memory desire	4
114201	6072	invisible nearly psychic nuances	2
114202	6072	invisible	2
114204	6072	nearly psychic nuances	2
114205	6072	psychic nuances	2
114206	6072	psychic	2
114207	6072	leaping digressions memory desire	2
114209	6072	digressions memory desire	2
114211	6072	memory desire	2
114212	6073	merry friggin ' christmas	2
114213	6073	merry friggin '	2
114214	6073	merry	3
114215	6073	christmas	2
114216	6074	screenplay comes across rather unintentionally hip-hop scooby-doo	2
114218	6074	comes across rather unintentionally hip-hop scooby-doo	2
114220	6074	comes across rather unintentionally	2
114221	6074	comes across	2
114222	6074	rather unintentionally	2
114224	6074	hip-hop scooby-doo	2
114225	6075	judd 's characters ought pick durable best seller smart women foolish choices advice	1
114226	6075	judd 's characters	2
114227	6075	judd 's	2
114229	6075	ought pick durable best seller smart women foolish choices advice	1
114231	6075	pick durable best seller smart women foolish choices advice	1
114232	6075	durable best seller smart women foolish choices advice	2
114235	6075	durable best seller smart women	2
114236	6075	durable best	2
114237	6075	seller smart women	2
114238	6075	smart women	2
114239	6075	foolish choices advice	1
114240	6075	foolish choices	1
114241	6075	advice	2
114243	6076	saigon uneasy mix sensual delights simmering violence quiet american brings us right center world	3
114246	6076	saigon uneasy mix sensual delights simmering violence	2
114248	6076	saigon	2
114251	6076	uneasy mix sensual delights simmering violence	3
114253	6076	sensual delights simmering violence	3
114254	6076	sensual delights simmering	3
114255	6076	delights simmering	4
114256	6076	delights	3
114257	6076	simmering	2
114258	6076	quiet american brings us right center world	2
114259	6076	brings us right center world	3
114260	6076	us right center world	3
114261	6076	right center world	3
114263	6076	center world	2
114265	6076	world	2
114266	6077	lovely amazing ' unhappily neither excessively strained contrived	2
114269	6077	lovely amazing ' unhappily	2
114270	6077	lovely amazing '	3
114271	6077	lovely amazing	3
114272	6077	unhappily	1
114274	6077	neither excessively strained contrived	1
114276	6077	neither excessively strained	1
114277	6077	neither	2
114278	6077	excessively strained	1
114279	6077	excessively	2
114281	6078	skins heart right place	2
114283	6078	heart right place	3
114285	6078	's much hang soap opera	1
114286	6078	much hang soap opera	2
114289	6078	hang soap opera	2
114290	6078	hang	2
114291	6078	soap opera	2
114293	6079	script mainstream psychology textbook intrigue	1
114295	6079	script mainstream	2
114297	6079	mainstream	1
114298	6079	psychology textbook intrigue	1
114299	6079	psychology	2
114301	6079	textbook intrigue	2
114302	6079	intrigue	2
114303	6080	jarecki gibney find enough material bring kissinger 's record question explain diplomat 's tweaked version statecraft may cost thousands possibly millions lives	2
114304	6080	jarecki gibney	2
114306	6080	jarecki	2
114307	6080	gibney	2
114310	6080	find enough material bring kissinger 's record question explain diplomat 's tweaked version statecraft may cost thousands possibly millions lives	2
114311	6080	find enough material	2
114312	6080	enough material	2
114314	6080	bring kissinger 's record question explain diplomat 's tweaked version statecraft may cost thousands possibly millions lives	3
114316	6080	bring kissinger 's record question	2
114317	6080	bring kissinger 's record	2
114318	6080	kissinger 's record	2
114319	6080	kissinger 's	2
114320	6080	question	2
114321	6080	explain diplomat 's tweaked version statecraft may cost thousands possibly millions lives	3
114323	6080	diplomat 's tweaked version statecraft may cost thousands possibly millions lives	1
114324	6080	diplomat 's tweaked version statecraft	2
114325	6080	diplomat 's tweaked version	2
114327	6080	diplomat 's	2
114328	6080	diplomat	2
114329	6080	tweaked version	2
114330	6080	tweaked	2
114332	6080	statecraft	2
114333	6080	may cost thousands possibly millions lives	2
114335	6080	cost thousands possibly millions lives	2
114336	6080	cost thousands possibly	2
114338	6080	cost thousands	2
114339	6080	millions lives	2
114340	6080	lives	3
114341	6081	quirky comedy set newfoundland cleverly captures dry wit 's prevalent rock	3
114342	6081	quirky comedy	3
114344	6081	set newfoundland cleverly captures dry wit 's prevalent rock	3
114346	6081	newfoundland cleverly captures dry wit 's prevalent rock	2
114348	6081	cleverly captures dry wit 's prevalent rock	4
114349	6081	captures dry wit 's prevalent rock	3
114350	6081	dry wit 's prevalent rock	2
114351	6081	dry wit	2
114353	6081	's prevalent rock	2
114355	6081	prevalent rock	2
114356	6081	prevalent	2
114357	6081	rock	2
114358	6082	bubbles john walsh 's pipe dream distinct welcome sense watching intelligent people making movie might actually want watch	3
114360	6082	bubbles john walsh 's pipe dream distinct welcome sense watching intelligent people making movie	4
114361	6082	bubbles john walsh 's pipe dream	2
114365	6082	john walsh 's pipe dream	2
114366	6082	john walsh 's	2
114369	6082	walsh 's	2
114371	6082	distinct welcome sense watching intelligent people making movie	3
114373	6082	distinct welcome sense	3
114374	6082	distinct welcome	4
114375	6082	distinct	2
114376	6082	welcome	3
114378	6082	watching intelligent people making movie	3
114379	6082	watching intelligent people	2
114380	6082	intelligent people	3
114383	6082	might actually want watch	3
114384	6082	might actually	2
114385	6082	want watch	3
114388	6083	n't want call cops	2
114389	6083	want call cops	2
114391	6083	call cops	1
114392	6083	cops	2
114393	6084	canny derivative wildly gruesome portrait london sociopath 's scariest sadists	2
114394	6084	canny derivative wildly gruesome portrait london	3
114396	6084	canny derivative wildly gruesome portrait	2
114397	6084	canny derivative wildly gruesome	3
114399	6084	derivative wildly gruesome	3
114401	6084	wildly gruesome	1
114402	6084	gruesome	1
114404	6084	london	2
114406	6084	sociopath 's scariest sadists	3
114407	6084	sociopath	1
114409	6084	's scariest sadists	2
114410	6084	scariest sadists	2
114412	6084	scariest	2
114414	6084	sadists	1
114417	6085	genuinely moving wisely unsentimental drama	3
114418	6085	genuinely moving wisely unsentimental	4
114420	6085	genuinely moving	3
114421	6085	wisely unsentimental	2
114422	6085	wisely	3
114423	6086	'd think america would enough plucky british eccentrics hearts gold	2
114425	6086	'd think	2
114426	6086	think	2
114427	6086	america would enough plucky british eccentrics hearts gold	2
114429	6086	would enough plucky british eccentrics hearts gold	2
114431	6086	enough plucky british eccentrics hearts gold	2
114433	6086	enough plucky british eccentrics	1
114435	6086	plucky british eccentrics	2
114436	6086	plucky	2
114437	6086	british eccentrics	2
114439	6086	hearts gold	4
114440	6086	gold	3
114441	6087	collateral damage	2
114442	6087	aggrieved	2
114445	6087	unturned	1
114446	6088	truth charlie 's brazenly misguided project	1
114447	6088	truth charlie	2
114448	6088	charlie	2
114453	6088	's brazenly misguided project	1
114455	6088	brazenly misguided project	0
114456	6088	brazenly	2
114457	6088	misguided project	1
114458	6089	inventive silliness likely witness movie theatre time	3
114462	6089	inventive	3
114464	6089	silliness likely witness movie theatre time	3
114467	6089	likely witness movie theatre time	3
114469	6089	witness movie theatre time	2
114471	6089	movie theatre time	2
114473	6089	movie theatre	2
114475	6090	's tommy 's job clean peep booths surrounding viewing one 'll feel like mopping	1
114479	6090	's tommy 's job clean peep booths surrounding	2
114480	6090	tommy 's job clean peep booths surrounding	3
114481	6090	tommy 's	2
114482	6090	tommy	2
114483	6090	job clean peep booths surrounding	2
114485	6090	clean peep booths surrounding	2
114486	6090	clean peep booths	2
114488	6090	peep booths	2
114489	6090	peep	2
114490	6090	booths	2
114491	6090	surrounding	2
114492	6090	viewing one 'll feel like mopping	2
114494	6090	viewing one	2
114497	6090	'll feel like mopping	2
114500	6090	feel like mopping	1
114501	6090	like mopping	2
114503	6090	mopping	2
114504	6091	story ultimately takes hold grips hard	4
114505	6091	ultimately takes hold grips hard	4
114507	6091	takes hold grips hard	3
114508	6091	takes hold grips	3
114509	6091	hold grips	2
114510	6091	hold	2
114511	6092	despite predictable parent vs child coming-of-age theme first-class natural acting look real americans make charmer	4
114512	6092	despite predictable parent vs child coming-of-age theme	2
114513	6092	predictable parent vs child coming-of-age theme	1
114515	6092	predictable parent	2
114516	6092	vs child coming-of-age theme	2
114517	6092	child coming-of-age theme	2
114518	6092	coming-of-age theme	3
114520	6092	first-class natural acting look real americans make charmer	4
114521	6092	first-class natural acting look real americans	3
114523	6092	first-class natural acting	4
114525	6092	natural acting	2
114526	6092	look real americans	2
114531	6092	real americans	3
114533	6092	make charmer	3
114534	6092	charmer	3
114535	6093	another wholly unnecessary addition growing moldering pile well extreme stunt pictures	0
114536	6093	another wholly unnecessary addition growing moldering pile well extreme stunt	1
114537	6093	another wholly unnecessary addition	1
114538	6093	wholly unnecessary addition	1
114539	6093	wholly unnecessary	1
114541	6093	growing moldering pile well extreme stunt	2
114543	6093	growing moldering pile	1
114545	6093	moldering pile	1
114546	6093	moldering	1
114547	6093	well extreme stunt	2
114550	6093	well	2
114551	6093	extreme stunt	2
114552	6093	pictures	2
114554	6094	bound appeal women looking howlingly trashy time	3
114556	6094	appeal women looking howlingly trashy time	3
114558	6094	women looking howlingly trashy time	2
114559	6094	looking howlingly trashy time	2
114562	6094	howlingly trashy time	3
114563	6094	howlingly	2
114564	6094	trashy time	1
114566	6095	boisterous heartfelt comedy	3
114567	6095	boisterous	2
114568	6095	heartfelt comedy	4
114570	6096	redeeming feature chan 's films always action stunts tuxedo seem tired 's worse routine	1
114573	6096	redeeming feature chan 's films always action	3
114574	6096	redeeming feature chan 's films	3
114576	6096	redeeming feature	3
114578	6096	chan 's films	2
114579	6096	always action	2
114580	6096	action	2
114581	6096	stunts tuxedo seem tired 's worse routine	1
114582	6096	stunts tuxedo	2
114583	6096	stunts	2
114584	6096	tuxedo	2
114585	6096	seem tired 's worse routine	1
114588	6096	seem tired	1
114590	6096	's worse routine	0
114591	6096	worse routine	1
114592	6096	worse	1
114595	6097	plays like big-budget after-school special generous cast times lift material well-meaning clunkiness	2
114596	6097	like big-budget after-school special generous cast times lift material well-meaning clunkiness	1
114597	6097	big-budget after-school special generous cast times lift material well-meaning clunkiness	2
114599	6097	big-budget after-school special	1
114600	6097	big-budget	2
114601	6097	after-school special	1
114603	6097	generous cast times lift material well-meaning clunkiness	2
114606	6097	generous cast	3
114608	6097	times lift material well-meaning clunkiness	2
114609	6097	lift material well-meaning clunkiness	1
114610	6097	lift material	2
114613	6097	well-meaning clunkiness	1
114614	6097	clunkiness	1
114616	6098	vistas sweeping acting far painful	3
114618	6098	vistas sweeping	3
114619	6098	vistas	2
114620	6098	sweeping	3
114621	6098	acting far painful	3
114623	6098	far painful	2
114624	6098	painful	2
114625	6099	gratingly unfunny groaner littered zero-dimensional unlikable characters hackneyed threadbare comic setups	0
114627	6099	gratingly unfunny groaner	0
114628	6099	gratingly unfunny	1
114629	6099	groaner	1
114631	6099	littered zero-dimensional unlikable characters hackneyed threadbare comic setups	0
114633	6099	zero-dimensional unlikable characters hackneyed threadbare comic setups	0
114635	6099	zero-dimensional unlikable characters	0
114636	6099	zero-dimensional	1
114638	6099	unlikable characters	1
114639	6099	hackneyed threadbare comic setups	0
114641	6099	threadbare comic setups	1
114642	6099	comic setups	2
114645	6100	's hard imagine another director ever making wife look bad major movie	0
114646	6100	hard imagine another director ever making wife look bad major movie	0
114648	6100	imagine another director ever making wife look bad major movie	0
114649	6100	another director ever making wife look bad major movie	1
114650	6100	director ever making wife look bad major movie	0
114651	6100	ever making wife look bad major movie	1
114652	6100	making wife look bad major movie	0
114653	6100	wife look bad major movie	1
114654	6100	look bad major movie	0
114656	6100	bad major movie	0
114659	6100	major movie	3
114660	6101	nair n't use -lrb- monsoon wedding -rrb- lament loss culture	2
114662	6101	n't use -lrb- monsoon wedding -rrb- lament loss culture	2
114663	6101	use -lrb- monsoon wedding -rrb- lament loss culture	2
